DateTime,Load,_id
2019-01-04 09:00:00,106.462,61318d3e751725d408a95900
2019-01-04 09:30:00,191.33,61318d3e751725d408a95901
2019-01-04 10:00:00,169.233,61318d3e751725d408a95902
2019-01-04 10:30:00,73.318,61318d3e751725d408a95903
2019-01-04 11:00:00,180.281,61318d3e751725d408a95904
2019-01-04 11:30:00,168.732,61318d3e751725d408a95905
2019-01-04 12:00:00,189.321,61318d3e751725d408a95906
2019-01-04 12:30:00,26.114,61318d3e751725d408a95907
2019-01-04 13:00:00,24.607,61318d3e751725d408a95908
2019-01-04 13:30:00,97.422,61318d3e751725d408a95909
2019-01-04 14:00:00,126.549,61318d3e751725d408a9590a
2019-01-04 14:30:00,185.805,61318d3e751725d408a9590b
2019-01-04 15:00:00,158.688,61318d3e751725d408a9590c
2019-01-04 15:30:00,57.75,61318d3e751725d408a9590d
2019-01-04 16:00:00,166.723,61318d3e751725d408a9590e
2019-01-04 16:30:00,162.203,61318d3e751725d408a9590f
2019-01-04 17:00:00,171.242,61318d3e751725d408a95910
2019-01-04 17:30:00,176.766,61318d3e751725d408a95911
2019-01-04 18:00:00,111.484,61318d3e751725d408a95912
2019-01-04 18:30:00,37.162,61318d3e751725d408a95913
2019-01-04 19:00:00,26.114,61318d3e751725d408a95914
2019-01-04 19:30:00,20.59,61318d3e751725d408a95915
2019-01-04 20:00:00,17.577,61318d3e751725d408a95916
2019-01-04 20:30:00,18.079,61318d3e751725d408a95917
2019-01-04 21:00:00,19.083,61318d3e751725d408a95918
2019-01-04 21:30:00,19.083,61318d3e751725d408a95919
2019-01-04 22:00:00,18.581,61318d3e751725d408a9591a
2019-01-04 22:30:00,19.585,61318d3e751725d408a9591b
2019-01-04 23:00:00,23.101,61318d3e751725d408a9591c
2019-01-04 23:30:00,21.092,61318d3e751725d408a9591d
2019-01-05 00:00:00,20.088,61318d3e751725d408a9591e
2019-01-05 00:30:00,20.088,61318d3e751725d408a9591f
2019-01-05 01:00:00,20.59,61318d3e751725d408a95920
2019-01-05 01:30:00,19.585,61318d3e751725d408a95921
2019-01-05 02:00:00,19.585,61318d3e751725d408a95922
2019-01-05 02:30:00,19.083,61318d3e751725d408a95923
2019-01-05 03:00:00,19.585,61318d3e751725d408a95924
2019-01-05 03:30:00,18.581,61318d3e751725d408a95925
2019-01-05 04:00:00,19.083,61318d3e751725d408a95926
2019-01-05 04:30:00,28.625,61318d3e751725d408a95927
2019-01-05 05:00:00,64.279,61318d3e751725d408a95928
2019-01-05 05:30:00,67.794,61318d3e751725d408a95929
2019-01-05 06:00:00,22.096,61318d3e751725d408a9592a
2019-01-05 06:30:00,17.075,61318d3e751725d408a9592b
2019-01-05 07:00:00,14.564,61318d3e751725d408a9592c
2019-01-05 07:30:00,12.053,61318d3e751725d408a9592d
2019-01-05 08:00:00,12.053,61318d3e751725d408a9592e
2019-01-05 08:30:00,88.885,61318d3e751725d408a9592f
2019-01-05 09:00:00,134.584,61318d3e751725d408a95930
2019-01-05 09:30:00,133.579,61318d3e751725d408a95931
2019-01-05 10:00:00,110.479,61318d3e751725d408a95932
2019-01-05 10:30:00,66.789,61318d3e751725d408a95933
2019-01-05 11:00:00,130.064,61318d3e751725d408a95934
2019-01-05 11:30:00,135.588,61318d3e751725d408a95935
2019-01-05 12:00:00,146.133,61318d3e751725d408a95936
2019-01-05 12:30:00,13.057,61318d3e751725d408a95937
2019-01-05 13:00:00,14.563,61318d3e751725d408a95938
2019-01-05 13:30:00,126.047,61318d3e751725d408a95939
2019-01-05 14:00:00,131.069,61318d3e751725d408a9593a
2019-01-05 14:30:00,126.549,61318d3e751725d408a9593b
2019-01-05 15:00:00,136.592,61318d3e751725d408a9593c
2019-01-05 15:30:00,46.703,61318d3e751725d408a9593d
2019-01-05 16:00:00,85.37,61318d3e751725d408a9593e
2019-01-05 16:30:00,130.064,61318d3e751725d408a9593f
2019-01-05 17:00:00,122.029,61318d3e751725d408a95940
2019-01-05 17:30:00,138.601,61318d3e751725d408a95941
2019-01-05 18:00:00,130.064,61318d3e751725d408a95942
2019-01-05 18:30:00,104.453,61318d3e751725d408a95943
2019-01-05 19:00:00,36.659,61318d3e751725d408a95944
2019-01-05 19:30:00,21.092,61318d3e751725d408a95945
2019-01-05 20:00:00,14.564,61318d3e751725d408a95946
2019-01-05 20:30:00,43.69,61318d3e751725d408a95947
2019-01-05 21:00:00,69.803,61318d3e751725d408a95948
2019-01-05 21:30:00,71.812,61318d3e751725d408a95949
2019-01-05 22:00:00,74.323,61318d3e751725d408a9594a
2019-01-05 22:30:00,44.694,61318d3e751725d408a9594b
2019-01-05 23:00:00,133.078,61318d3e751725d408a9594c
2019-01-05 23:30:00,114.497,61318d3e751725d408a9594d
2019-01-06 00:00:00,98.427,61318d3e751725d408a9594e
2019-01-06 00:30:00,73.82,61318d3e751725d408a9594f
2019-01-06 01:00:00,177.269,61318d3e751725d408a95950
2019-01-06 01:30:00,210.914,61318d3e751725d408a95951
2019-01-06 02:00:00,196.351,61318d3e751725d408a95952
2019-01-06 02:30:00,189.321,61318d3e751725d408a95953
2019-01-06 03:00:00,123.034,61318d3e751725d408a95954
2019-01-06 03:30:00,24.607,61318d3e751725d408a95955
2019-01-06 04:00:00,24.105,61318d3e751725d408a95956
2019-01-06 04:30:00,133.579,61318d3e751725d408a95957
2019-01-06 05:00:00,183.797,61318d3e751725d408a95958
2019-01-06 05:30:00,152.16,61318d3e751725d408a95959
2019-01-06 06:00:00,161.199,61318d3e751725d408a9595a
2019-01-06 06:30:00,131.069,61318d3e751725d408a9595b
2019-01-06 07:00:00,23.101,61318d3e751725d408a9595c
2019-01-06 07:30:00,11.55,61318d3e751725d408a9595d
2019-01-06 08:00:00,9.542,61318d3e751725d408a9595e
2019-01-06 08:30:00,32.642,61318d3e751725d408a9595f
2019-01-06 09:00:00,42.685,61318d3e751725d408a95960
2019-01-06 09:30:00,80.349,61318d3e751725d408a95961
2019-01-06 10:00:00,141.614,61318d3e751725d408a95962
2019-01-06 10:30:00,79.344,61318d3e751725d408a95963
2019-01-06 11:00:00,126.549,61318d3e751725d408a95964
2019-01-06 11:30:00,128.055,61318d3e751725d408a95965
2019-01-06 12:00:00,121.527,61318d3e751725d408a95966
2019-01-06 12:30:00,27.62,61318d3e751725d408a95967
2019-01-06 13:00:00,26.616,61318d3e751725d408a95968
2019-01-06 13:30:00,106.963,61318d3e751725d408a95969
2019-01-06 14:00:00,137.095,61318d3e751725d408a9596a
2019-01-06 14:30:00,76.331,61318d3e751725d408a9596b
2019-01-06 15:00:00,107.969,61318d3e751725d408a9596c
2019-01-06 15:30:00,83.362,61318d3e751725d408a9596d
2019-01-06 16:00:00,119.519,61318d3e751725d408a9596e
2019-01-06 16:30:00,117.008,61318d3e751725d408a9596f
2019-01-06 17:00:00,123.034,61318d3e751725d408a95970
2019-01-06 17:30:00,138.099,61318d3e751725d408a95971
2019-01-06 18:00:00,103.951,61318d3e751725d408a95972
2019-01-06 18:30:00,78.34,61318d3e751725d408a95973
2019-01-06 19:00:00,53.231,61318d3e751725d408a95974
2019-01-06 19:30:00,30.633,61318d3e751725d408a95975
2019-01-06 20:00:00,31.135,61318d3e751725d408a95976
2019-01-06 20:30:00,84.868,61318d3e751725d408a95977
2019-01-06 21:00:00,112.99,61318d3e751725d408a95978
2019-01-06 21:30:00,87.379,61318d3e751725d408a95979
2019-01-06 22:00:00,101.44,61318d3e751725d408a9597a
2019-01-06 22:30:00,90.392,61318d3e751725d408a9597b
2019-01-06 23:00:00,112.488,61318d3e751725d408a9597c
2019-01-06 23:30:00,107.466,61318d3e751725d408a9597d
2019-01-07 00:00:00,112.488,61318d3e751725d408a9597e
2019-01-07 00:30:00,91.899,61318d3e751725d408a9597f
2019-01-07 01:00:00,124.54,61318d3e751725d408a95980
2019-01-07 01:30:00,193.338,61318d3e751725d408a95981
2019-01-07 02:00:00,205.391,61318d3e751725d408a95982
2019-01-07 02:30:00,206.897,61318d3e751725d408a95983
2019-01-07 03:00:00,138.601,61318d3e751725d408a95984
2019-01-07 03:30:00,47.205,61318d3e751725d408a95985
2019-01-07 04:00:00,33.144,61318d3e751725d408a95986
2019-01-07 04:30:00,61.266,61318d3e751725d408a95987
2019-01-07 05:00:00,57.249,61318d3e751725d408a95988
2019-01-07 05:30:00,34.651,61318d3e751725d408a95989
2019-01-07 06:00:00,32.642,61318d3e751725d408a9598a
2019-01-07 06:30:00,20.088,61318d3e751725d408a9598b
2019-01-07 07:00:00,20.088,61318d3e751725d408a9598c
2019-01-07 07:30:00,14.564,61318d3e751725d408a9598d
2019-01-07 08:00:00,15.568,61318d3e751725d408a9598e
2019-01-07 08:30:00,67.291,61318d3e751725d408a9598f
2019-01-07 09:00:00,135.588,61318d3e751725d408a95990
2019-01-07 09:30:00,176.767,61318d3e751725d408a95991
2019-01-07 10:00:00,168.229,61318d3e751725d408a95992
2019-01-07 10:30:00,61.768,61318d3e751725d408a95993
2019-01-07 11:00:00,168.732,61318d3e751725d408a95994
2019-01-07 11:30:00,182.792,61318d3e751725d408a95995
2019-01-07 12:00:00,191.33,61318d3e751725d408a95996
2019-01-07 12:30:00,78.842,61318d3e751725d408a95997
2019-01-07 13:00:00,81.855,61318d3e751725d408a95998
2019-01-07 13:30:00,188.818,61318d3e751725d408a95999
2019-01-07 14:00:00,212.924,61318d3e751725d408a9599a
2019-01-07 14:30:00,209.91,61318d3e751725d408a9599b
2019-01-07 15:00:00,244.058,61318d3e751725d408a9599c
2019-01-07 15:30:00,145.631,61318d3e751725d408a9599d
2019-01-07 16:00:00,240.543,61318d3e751725d408a9599e
2019-01-07 16:30:00,247.574,61318d3e751725d408a9599f
2019-01-07 17:00:00,262.136,61318d3e751725d408a959a0
2019-01-07 17:30:00,209.91,61318d3e751725d408a959a1
2019-01-07 18:00:00,191.832,61318d3e751725d408a959a2
2019-01-07 18:30:00,169.234,61318d3e751725d408a959a3
2019-01-07 19:00:00,106.964,61318d3e751725d408a959a4
2019-01-07 19:30:00,38.166,61318d3e751725d408a959a5
2019-01-07 20:00:00,32.642,61318d3e751725d408a959a6
2019-01-07 20:30:00,75.829,61318d3e751725d408a959a7
2019-01-07 21:00:00,126.549,61318d3e751725d408a959a8
2019-01-07 21:30:00,133.58,61318d3e751725d408a959a9
2019-01-07 22:00:00,106.964,61318d3e751725d408a959aa
2019-01-07 22:30:00,70.305,61318d3e751725d408a959ab
2019-01-07 23:00:00,120.522,61318d3e751725d408a959ac
2019-01-07 23:30:00,128.055,61318d3e751725d408a959ad
2019-01-08 00:00:00,110.479,61318d3e751725d408a959ae
2019-01-08 00:30:00,71.309,61318d3e751725d408a959af
2019-01-08 01:00:00,123.033,61318d3e751725d408a959b0
2019-01-08 01:30:00,129.059,61318d3e751725d408a959b1
2019-01-08 02:00:00,127.051,61318d3e751725d408a959b2
2019-01-08 02:30:00,35.153,61318d3e751725d408a959b3
2019-01-08 03:00:00,33.646,61318d3e751725d408a959b4
2019-01-08 03:30:00,30.131,61318d3e751725d408a959b5
2019-01-08 04:00:00,30.633,61318d3e751725d408a959b6
2019-01-08 04:30:00,33.646,61318d3e751725d408a959b7
2019-01-08 05:00:00,35.153,61318d3e751725d408a959b8
2019-01-08 05:30:00,36.659,61318d3e751725d408a959b9
2019-01-08 06:00:00,34.149,61318d3e751725d408a959ba
2019-01-08 06:30:00,32.14,61318d3e751725d408a959bb
2019-01-08 07:00:00,34.149,61318d3e751725d408a959bc
2019-01-08 07:30:00,19.083,61318d3e751725d408a959bd
2019-01-08 08:00:00,14.564,61318d3e751725d408a959be
2019-01-08 08:30:00,75.326,61318d3e751725d408a959bf
2019-01-08 09:00:00,151.156,61318d3e751725d408a959c0
2019-01-08 09:30:00,130.064,61318d3e751725d408a959c1
2019-01-08 10:00:00,143.12,61318d3e751725d408a959c2
2019-01-08 10:30:00,86.375,61318d3e751725d408a959c3
2019-01-08 11:00:00,146.636,61318d3e751725d408a959c4
2019-01-08 11:30:00,174.758,61318d3e751725d408a959c5
2019-01-08 12:00:00,189.321,61318d3e751725d408a959c6
2019-01-08 12:30:00,76.331,61318d3e751725d408a959c7
2019-01-08 13:00:00,73.821,61318d3e751725d408a959c8
2019-01-08 13:30:00,168.229,61318d3e751725d408a959c9
2019-01-08 14:00:00,179.277,61318d3e751725d408a959ca
2019-01-08 14:30:00,185.805,61318d3e751725d408a959cb
2019-01-08 15:00:00,182.792,61318d3e751725d408a959cc
2019-01-08 15:30:00,100.436,61318d3e751725d408a959cd
2019-01-08 16:00:00,118.514,61318d3e751725d408a959ce
2019-01-08 16:30:00,169.234,61318d3e751725d408a959cf
2019-01-08 17:00:00,143.121,61318d3e751725d408a959d0
2019-01-08 17:30:00,130.064,61318d3e751725d408a959d1
2019-01-08 18:00:00,126.549,61318d3e751725d408a959d2
2019-01-08 18:30:00,82.859,61318d3e751725d408a959d3
2019-01-08 19:00:00,44.191,61318d3e751725d408a959d4
2019-01-08 19:30:00,37.161,61318d3e751725d408a959d5
2019-01-08 20:00:00,27.118,61318d3e751725d408a959d6
2019-01-08 20:30:00,28.625,61318d3e751725d408a959d7
2019-01-08 21:00:00,43.69,61318d3e751725d408a959d8
2019-01-08 21:30:00,96.921,61318d3e751725d408a959d9
2019-01-08 22:00:00,90.392,61318d3e751725d408a959da
2019-01-08 22:30:00,84.868,61318d3e751725d408a959db
2019-01-08 23:00:00,90.895,61318d3e751725d408a959dc
2019-01-08 23:30:00,117.008,61318d3e751725d408a959dd
2019-01-09 00:00:00,117.51,61318d3e751725d408a959de
2019-01-09 00:30:00,90.392,61318d3e751725d408a959df
2019-01-09 01:00:00,91.397,61318d3e751725d408a959e0
2019-01-09 01:30:00,98.929,61318d3e751725d408a959e1
2019-01-09 02:00:00,109.977,61318d3e751725d408a959e2
2019-01-09 02:30:00,97.925,61318d3e751725d408a959e3
2019-01-09 03:00:00,94.41,61318d3e751725d408a959e4
2019-01-09 03:30:00,140.609,61318d3e751725d408a959e5
2019-01-09 04:00:00,176.767,61318d3e751725d408a959e6
2019-01-09 04:30:00,192.836,61318d3e751725d408a959e7
2019-01-09 05:00:00,202.88,61318d3e751725d408a959e8
2019-01-09 05:30:00,188.317,61318d3e751725d408a959e9
2019-01-09 06:00:00,143.121,61318d3e751725d408a959ea
2019-01-09 06:30:00,90.894,61318d3e751725d408a959eb
2019-01-09 07:00:00,37.162,61318d3e751725d408a959ec
2019-01-09 07:30:00,23.603,61318d3e751725d408a959ed
2019-01-09 08:00:00,14.061,61318d3e751725d408a959ee
2019-01-09 08:30:00,90.392,61318d3e751725d408a959ef
2019-01-09 09:00:00,160.194,61318d3e751725d408a959f0
2019-01-09 09:30:00,180.282,61318d3e751725d408a959f1
2019-01-09 10:00:00,169.233,61318d3e751725d408a959f2
2019-01-09 10:30:00,114.999,61318d3e751725d408a959f3
2019-01-09 11:00:00,177.269,61318d3e751725d408a959f4
2019-01-09 11:30:00,165.719,61318d3e751725d408a959f5
2019-01-09 12:00:00,178.775,61318d3e751725d408a959f6
2019-01-09 12:30:00,77.838,61318d3e751725d408a959f7
2019-01-09 13:00:00,77.336,61318d3e751725d408a959f8
2019-01-09 13:30:00,99.934,61318d3e751725d408a959f9
2019-01-09 14:00:00,99.432,61318d3e751725d408a959fa
2019-01-09 14:30:00,162.706,61318d3e751725d408a959fb
2019-01-09 15:00:00,189.823,61318d3e751725d408a959fc
2019-01-09 15:30:00,121.025,61318d3e751725d408a959fd
2019-01-09 16:00:00,177.771,61318d3e751725d408a959fe
2019-01-09 16:30:00,184.801,61318d3e751725d408a959ff
2019-01-09 17:00:00,177.269,61318d3e751725d408a95a00
2019-01-09 17:30:00,192.836,61318d3e751725d408a95a01
2019-01-09 18:00:00,183.295,61318d3e751725d408a95a02
2019-01-09 18:30:00,136.09,61318d3e751725d408a95a03
2019-01-09 19:00:00,73.821,61318d3e751725d408a95a04
2019-01-09 19:30:00,37.664,61318d3e751725d408a95a05
2019-01-09 20:00:00,17.577,61318d3e751725d408a95a06
2019-01-09 20:30:00,19.083,61318d3e751725d408a95a07
2019-01-09 21:00:00,20.59,61318d3e751725d408a95a08
2019-01-09 21:30:00,20.59,61318d3e751725d408a95a09
2019-01-09 22:00:00,21.092,61318d3e751725d408a95a0a
2019-01-09 22:30:00,22.598,61318d3e751725d408a95a0b
2019-01-09 23:00:00,39.17,61318d3e751725d408a95a0c
2019-01-09 23:30:00,36.157,61318d3e751725d408a95a0d
2019-01-10 00:00:00,32.642,61318d3e751725d408a95a0e
2019-01-10 00:30:00,24.607,61318d3e751725d408a95a0f
2019-01-10 01:00:00,35.153,61318d3e751725d408a95a10
2019-01-10 01:30:00,35.655,61318d3e751725d408a95a11
2019-01-10 02:00:00,35.153,61318d3e751725d408a95a12
2019-01-10 02:30:00,34.651,61318d3e751725d408a95a13
2019-01-10 03:00:00,32.14,61318d3e751725d408a95a14
2019-01-10 03:30:00,20.088,61318d3e751725d408a95a15
2019-01-10 04:00:00,21.092,61318d3e751725d408a95a16
2019-01-10 04:30:00,34.149,61318d3e751725d408a95a17
2019-01-10 05:00:00,33.144,61318d3e751725d408a95a18
2019-01-10 05:30:00,22.096,61318d3e751725d408a95a19
2019-01-10 06:00:00,18.581,61318d3e751725d408a95a1a
2019-01-10 06:30:00,20.088,61318d3e751725d408a95a1b
2019-01-10 07:00:00,17.075,61318d3e751725d408a95a1c
2019-01-10 07:30:00,13.057,61318d3e751725d408a95a1d
2019-01-10 08:00:00,13.057,61318d3e751725d408a95a1e
2019-01-10 08:30:00,32.14,61318d3e751725d408a95a1f
2019-01-10 09:00:00,62.773,61318d3e751725d408a95a20
2019-01-10 09:30:00,180.281,61318d3e751725d408a95a21
2019-01-10 10:00:00,163.207,61318d3e751725d408a95a22
2019-01-10 10:30:00,106.461,61318d3e751725d408a95a23
2019-01-10 11:00:00,183.295,61318d3e751725d408a95a24
2019-01-10 11:30:00,197.355,61318d3e751725d408a95a25
